Symbol,TaskName,FoundTime,KLineTime,KLineEndTime,volatility,stdDev,returnCount,lastPrice,Description
scrt,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.20740000,96.00000000,0.00349895,5.55441148,"scrt在1d窗口内波动率为5.55%; 基于96个K线计算，标准差为0.003499"
shell,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.14410000,96.00000000,0.00929681,14.75822574,"shell在1d窗口内波动率为14.76%; 基于96个K线计算，标准差为0.009297"
shib,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.00001225,96.00000000,0.00221868,3.52204480,"shib在1d窗口内波动率为3.52%; 基于96个K线计算，标准差为0.002219"
slp,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.00176700,96.00000000,0.00460437,7.30920963,"slp在1d窗口内波动率为7.31%; 基于96个K线计算，标准差为0.004604"
snt,volatility,2025-05-15T12:08:30+08:00,2025-04-16T10:45:00+08:00,2025-04-16T10:59:59+08:00,0.02720000,96.00000000,0.02528762,40.14284902,"snt在1d窗口内波动率为40.14%; 基于96个K线计算，标准差为0.025288"
solv,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.02903000,96.00000000,0.00670663,10.64645156,"solv在1d窗口内波动率为10.65%; 基于96个K线计算，标准差为0.006707"
sol,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,140.75000000,96.00000000,0.00349710,5.55147224,"sol在1d窗口内波动率为5.55%; 基于96个K线计算，标准差为0.003497"
steem,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.15740000,96.00000000,0.00400475,6.35733590,"steem在1d窗口内波动率为6.36%; 基于96个K线计算，标准差为0.004005"
stg,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.19240000,96.00000000,0.00214722,3.40860182,"stg在1d窗口内波动率为3.41%; 基于96个K线计算，标准差为0.002147"
storj,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.31560000,96.00000000,0.00403138,6.39962441,"storj在1d窗口内波动率为6.40%; 基于96个K线计算，标准差为0.004031"
strax,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.06077000,96.00000000,0.01331164,21.13157134,"strax在1d窗口内波动率为21.13%; 基于96个K线计算，标准差为0.013312"
strk,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.13590000,96.00000000,0.00378394,6.00681577,"strk在1d窗口内波动率为6.01%; 基于96个K线计算，标准差为0.003784"
stpt,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.05302000,96.00000000,0.01176426,18.67518682,"stpt在1d窗口内波动率为18.68%; 基于96个K线计算，标准差为0.011764"
sui,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,2.25910000,96.00000000,0.00370064,5.87458301,"sui在1d窗口内波动率为5.87%; 基于96个K线计算，标准差为0.003701"
syn,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.27620000,96.00000000,0.01818440,28.86684301,"syn在1d窗口内波动率为28.87%; 基于96个K线计算，标准差为0.018184"
sxp,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.21010000,96.00000000,0.00967553,15.35943518,"sxp在1d窗口内波动率为15.36%; 基于96个K线计算，标准差为0.009676"
t,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.01791000,96.00000000,0.00507270,8.05266215,"t在1d窗口内波动率为8.05%; 基于96个K线计算，标准差为0.005073"
sys,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.04060000,96.00000000,0.00514302,8.16428626,"sys在1d窗口内波动率为8.16%; 基于96个K线计算，标准差为0.005143"
theta,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,1.03000000,96.00000000,0.00567028,9.00129255,"theta在1d窗口内波动率为9.00%; 基于96个K线计算，标准差为0.005670"
tao,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,322.10000000,96.00000000,0.00896378,14.22956134,"tao在1d窗口内波动率为14.23%; 基于96个K线计算，标准差为0.008964"
the,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.39980000,96.00000000,0.00798874,12.68173283,"the在1d窗口内波动率为12.68%; 基于96个K线计算，标准差为0.007989"
tia,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,2.87200000,96.00000000,0.00604966,9.60352995,"tia在1d窗口内波动率为9.60%; 基于96个K线计算，标准差为0.006050"
tlm,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.00431000,96.00000000,0.00626866,9.95119221,"tlm在1d窗口内波动率为9.95%; 基于96个K线计算，标准差为0.006269"
tko,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.18050000,96.00000000,0.00387692,6.15442713,"tko在1d窗口内波动率为6.15%; 基于96个K线计算，标准差为0.003877"
trb,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,26.57000000,96.00000000,0.00448778,7.12412754,"trb在1d窗口内波动率为7.12%; 基于96个K线计算，标准差为0.004488"
tnsr,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.15790000,96.00000000,0.00552091,8.76417700,"tnsr在1d窗口内波动率为8.76%; 基于96个K线计算，标准差为0.005521"
tru,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.03510000,96.00000000,0.00662137,10.51110433,"tru在1d窗口内波动率为10.51%; 基于96个K线计算，标准差为0.006621"
troy,volatility,2025-05-15T12:08:30+08:00,2025-04-16T10:45:00+08:00,2025-04-16T10:59:59+08:00,0.00006900,96.00000000,0.08358763,132.69124274,"troy在1d窗口内波动率为132.69%; 基于96个K线计算，标准差为0.083588"
trump,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,12.43000000,96.00000000,0.00851928,13.52394026,"trump在1d窗口内波动率为13.52%; 基于96个K线计算，标准差为0.008519"
turbo,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.00555600,96.00000000,0.00715188,11.35325030,"turbo在1d窗口内波动率为11.35%; 基于96个K线计算，标准差为0.007152"
twt,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.86060000,96.00000000,0.00446347,7.08554088,"twt在1d窗口内波动率为7.09%; 基于96个K线计算，标准差为0.004463"
tut,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.02823000,96.00000000,0.00753383,11.95958866,"tut在1d窗口内波动率为11.96%; 基于96个K线计算，标准差为0.007534"
uma,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,1.13000000,96.00000000,0.00330979,5.25412359,"uma在1d窗口内波动率为5.25%; 基于96个K线计算，标准差为0.003310"
tst,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.06770000,96.00000000,0.00622544,9.88258156,"tst在1d窗口内波动率为9.88%; 基于96个K线计算，标准差为0.006225"
uni,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,5.45200000,96.00000000,0.00305389,4.84790452,"uni在1d窗口内波动率为4.85%; 基于96个K线计算，标准差为0.003054"
usual,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.14060000,96.00000000,0.00750219,11.90935647,"usual在1d窗口内波动率为11.91%; 基于96个K线计算，标准差为0.007502"
utk,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.03129000,96.00000000,0.00459085,7.28774672,"utk在1d窗口内波动率为7.29%; 基于96个K线计算，标准差为0.004591"
vana,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,6.13100000,96.00000000,0.00713899,11.33280141,"vana在1d窗口内波动率为11.33%; 基于96个K线计算，标准差为0.007139"
vib,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.02416000,96.00000000,0.02422801,38.46077356,"vib在1d窗口内波动率为38.46%; 基于96个K线计算，标准差为0.024228"
vet,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.03002000,96.00000000,0.00483134,7.66951477,"vet在1d窗口内波动率为7.67%; 基于96个K线计算，标准差为0.004831"
velodrome,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.05300000,96.00000000,0.00561338,8.91096287,"velodrome在1d窗口内波动率为8.91%; 基于96个K线计算，标准差为0.005613"
vic,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.23810000,96.00000000,0.00629254,9.98910093,"vic在1d窗口内波动率为9.99%; 基于96个K线计算，标准差为0.006293"
vidt,volatility,2025-05-15T12:08:30+08:00,2025-04-16T10:45:00+08:00,2025-04-16T10:59:59+08:00,0.00115000,96.00000000,0.04478405,71.09247613,"vidt在1d窗口内波动率为71.09%; 基于96个K线计算，标准差为0.044784"
vtho,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.00269200,96.00000000,0.00505476,8.02417947,"vtho在1d窗口内波动率为8.02%; 基于96个K线计算，标准差为0.005055"
w,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.07780000,96.00000000,0.00621254,9.86210548,"w在1d窗口内波动率为9.86%; 基于96个K线计算，标准差为0.006213"
virtual,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.58770000,96.00000000,0.00505287,8.02117878,"virtual在1d窗口内波动率为8.02%; 基于96个K线计算，标准差为0.005053"
wif,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,1.12500000,96.00000000,0.00956592,15.18543516,"wif在1d窗口内波动率为15.19%; 基于96个K线计算，标准差为0.009566"
wct,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.47970000,96.00000000,0.01225661,19.45676939,"wct在1d窗口内波动率为19.46%; 基于96个K线计算，标准差为0.012257"
wbeth,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,1686.02000000,96.00000000,0.00195447,3.10261701,"wbeth在1d窗口内波动率为3.10%; 基于96个K线计算，标准差为0.001954"
wing,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,1.33100000,96.00000000,0.02046700,32.49035663,"wing在1d窗口内波动率为32.49%; 基于96个K线计算，标准差为0.020467"
xai,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.04790000,96.00000000,0.01167511,18.53366530,"xai在1d窗口内波动率为18.53%; 基于96个K线计算，标准差为0.011675"
xec,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.00002089,96.00000000,0.00258413,4.10217204,"xec在1d窗口内波动率为4.10%; 基于96个K线计算，标准差为0.002584"
xlm,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.25630000,96.00000000,0.00266994,4.23839874,"xlm在1d窗口内波动率为4.24%; 基于96个K线计算，标准差为0.002670"
xno,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.95500000,96.00000000,0.00427807,6.79122629,"xno在1d窗口内波动率为6.79%; 基于96个K线计算，标准差为0.004278"
xvg,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.00732300,96.00000000,0.01123767,17.83924313,"xvg在1d窗口内波动率为17.84%; 基于96个K线计算，标准差为0.011238"
xvs,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,5.15000000,96.00000000,0.00272122,4.31980682,"xvs在1d窗口内波动率为4.32%; 基于96个K线计算，标准差为0.002721"
yfi,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,4563.00000000,96.00000000,0.00206378,3.27615393,"yfi在1d窗口内波动率为3.28%; 基于96个K线计算，标准差为0.002064"
zk,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.07590000,96.00000000,0.00649636,10.31264878,"zk在1d窗口内波动率为10.31%; 基于96个K线计算，标准差为0.006496"
ygg,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.18960000,96.00000000,0.00539496,8.56423019,"ygg在1d窗口内波动率为8.56%; 基于96个K线计算，标准差为0.005395"
zro,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,2.56600000,96.00000000,0.00408388,6.48295068,"zro在1d窗口内波动率为6.48%; 基于96个K线计算，标准差为0.004084"
1mbabydoge,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.00182400,96.00000000,0.00749628,11.89997448,"1mbabydoge在1d窗口内波动率为11.90%; 基于96个K线计算，标准差为0.007496"
aca,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.03160000,96.00000000,0.00504799,8.01342950,"aca在1d窗口内波动率为8.01%; 基于96个K线计算，标准差为0.005048"
aave,volatility,2025-05-15T12:12:35+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,138.21000000,96.00000000,0.00252985,4.01601811,"aave在1d窗口内波动率为4.02%; 基于96个K线计算，标准差为0.002530"
1inch,volatility,2025-05-15T12:12:35+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.17240000,96.00000000,0.00252223,4.00391747,"1inch在1d窗口内波动率为4.00%; 基于96个K线计算，标准差为0.002522"
1000sats,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.00004800,96.00000000,0.00708500,11.24709291,"1000sats在1d窗口内波动率为11.25%; 基于96个K线计算，标准差为0.007085"
acm,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.95500000,96.00000000,0.00417128,6.62170096,"acm在1d窗口内波动率为6.62%; 基于96个K线计算，标准差为0.004171"
act,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.06170000,96.00000000,0.00553626,8.78853716,"act在1d窗口内波动率为8.79%; 基于96个K线计算，标准差为0.005536"
ace,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.57500000,96.00000000,0.00808474,12.83413465,"ace在1d窗口内波动率为12.83%; 基于96个K线计算，标准差为0.008085"
acx,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.20540000,96.00000000,0.00326185,5.17803019,"acx在1d窗口内波动率为5.18%; 基于96个K线计算，标准差为0.003262"
ada,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.71820000,96.00000000,0.00557146,8.84442246,"ada在1d窗口内波动率为8.84%; 基于96个K线计算，标准差为0.005571"
adx,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.11710000,96.00000000,0.00360088,5.71621442,"adx在1d窗口内波动率为5.72%; 基于96个K线计算，标准差为0.003601"
agld,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,1.03900000,96.00000000,0.00832702,13.21873595,"agld在1d窗口内波动率为13.22%; 基于96个K线计算，标准差为0.008327"
aixbt,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.11770000,96.00000000,0.00897065,14.24045987,"aixbt在1d窗口内波动率为14.24%; 基于96个K线计算，标准差为0.008971"
ai,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.14160000,96.00000000,0.00537798,8.53727112,"ai在1d窗口内波动率为8.54%; 基于96个K线计算，标准差为0.005378"
algo,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.23340000,96.00000000,0.00513722,8.15507821,"algo在1d窗口内波动率为8.16%; 基于96个K线计算，标准差为0.005137"
alcx,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,8.81000000,96.00000000,0.00611589,9.70866870,"alcx在1d窗口内波动率为9.71%; 基于96个K线计算，标准差为0.006116"
alpha,volatility,2025-05-15T12:12:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.02650000,96.00000000,0.00653748,10.37792781,"alpha在1d窗口内波动率为10.38%; 基于96个K线计算，标准差为0.006537"
alpine,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.75300000,96.00000000,0.00385147,6.11402560,"alpine在1d窗口内波动率为6.11%; 基于96个K线计算，标准差为0.003851"
alpaca,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.09530000,96.00000000,0.07996239,126.93635352,"alpaca在1d窗口内波动率为126.94%; 基于96个K线计算，标准差为0.079962"
ankr,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.02020000,96.00000000,0.00423171,6.71763705,"ankr在1d窗口内波动率为6.72%; 基于96个K线计算，标准差为0.004232"
anime,volatility,2025-05-15T12:12:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.01690000,96.00000000,0.00902302,14.32359730,"anime在1d窗口内波动率为14.32%; 基于96个K线计算，标准差为0.009023"
api3,volatility,2025-05-15T12:12:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.71700000,96.00000000,0.00631960,10.03204627,"api3在1d窗口内波动率为10.03%; 基于96个K线计算，标准差为0.006320"
ape,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.48100000,96.00000000,0.00505910,8.03107320,"ape在1d窗口内波动率为8.03%; 基于96个K线计算，标准差为0.005059"
ar,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,5.57000000,96.00000000,0.00363998,5.77828780,"ar在1d窗口内波动率为5.78%; 基于96个K线计算，标准差为0.003640"
arb,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.31170000,96.00000000,0.00279894,4.44317796,"arb在1d窗口内波动率为4.44%; 基于96个K线计算，标准差为0.002799"
ardr,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.10603000,96.00000000,0.00406794,6.45764797,"ardr在1d窗口内波动率为6.46%; 基于96个K线计算，标准差为0.004068"
arkm,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.56500000,96.00000000,0.00615348,9.76834550,"arkm在1d窗口内波动率为9.77%; 基于96个K线计算，标准差为0.006153"
ark,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.49110000,96.00000000,0.00996534,15.81948115,"ark在1d窗口内波动率为15.82%; 基于96个K线计算，标准差为0.009965"
arpa,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.02563000,96.00000000,0.00497742,7.90141257,"arpa在1d窗口内波动率为7.90%; 基于96个K线计算，标准差为0.004977"
asr,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,1.07800000,96.00000000,0.00231768,3.67919957,"asr在1d窗口内波动率为3.68%; 基于96个K线计算，标准差为0.002318"
atm,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,1.08100000,96.00000000,0.00268595,4.26380662,"atm在1d窗口内波动率为4.26%; 基于96个K线计算，标准差为0.002686"
ata,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.06750000,96.00000000,0.00627057,9.95422763,"ata在1d窗口内波动率为9.95%; 基于96个K线计算，标准差为0.006271"
atom,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,4.54600000,96.00000000,0.00422427,6.70582404,"atom在1d窗口内波动率为6.71%; 基于96个K线计算，标准差为0.004224"
auction,volatility,2025-05-15T12:12:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,11.04000000,96.00000000,0.00666812,10.58531631,"auction在1d窗口内波动率为10.59%; 基于96个K线计算，标准差为0.006668"
audio,volatility,2025-05-15T12:12:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.06160000,96.00000000,0.00444622,7.05815039,"audio在1d窗口内波动率为7.06%; 基于96个K线计算，标准差为0.004446"
ava,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.61920000,96.00000000,0.00535354,8.49848251,"ava在1d窗口内波动率为8.50%; 基于96个K线计算，标准差为0.005354"
axl,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.36080000,96.00000000,0.00682713,10.83773632,"axl在1d窗口内波动率为10.84%; 基于96个K线计算，标准差为0.006827"
axs,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,2.59200000,96.00000000,0.00459384,7.29249034,"axs在1d窗口内波动率为7.29%; 基于96个K线计算，标准差为0.004594"
badger,volatility,2025-05-15T12:12:35+08:00,2025-04-16T10:45:00+08:00,2025-04-16T10:59:59+08:00,0.76200000,96.00000000,0.00770238,12.22714992,"badger在1d窗口内波动率为12.23%; 基于96个K线计算，标准差为0.007702"
bake,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.13990000,96.00000000,0.00455905,7.23727084,"bake在1d窗口内波动率为7.24%; 基于96个K线计算，标准差为0.004559"
bal,volatility,2025-05-15T12:12:35+08:00,2025-04-16T10:45:00+08:00,2025-04-16T10:59:59+08:00,0.96700000,96.00000000,0.01994604,31.66335060,"bal在1d窗口内波动率为31.66%; 基于96个K线计算，标准差为0.019946"
banana,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,17.86000000,96.00000000,0.00473645,7.51887343,"banana在1d窗口内波动率为7.52%; 基于96个K线计算，标准差为0.004736"
bananas31,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.00533800,96.00000000,0.00376777,5.98115250,"bananas31在1d窗口内波动率为5.98%; 基于96个K线计算，标准差为0.003768"
band,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.81400000,96.00000000,0.00400641,6.35997561,"band在1d窗口内波动率为6.36%; 基于96个K线计算，标准差为0.004006"
bar,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,1.65100000,96.00000000,0.00318748,5.05997384,"bar在1d窗口内波动率为5.06%; 基于96个K线计算，标准差为0.003187"
bch,volatility,2025-05-15T12:12:35+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,335.40000000,96.00000000,0.00251980,4.00005188,"bch在1d窗口内波动率为4.00%; 基于96个K线计算，标准差为0.002520"
bat,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.13530000,96.00000000,0.00266948,4.23766361,"bat在1d窗口内波动率为4.24%; 基于96个K线计算，标准差为0.002669"
beamx,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.00655000,96.00000000,0.00440699,6.99587879,"beamx在1d窗口内波动率为7.00%; 基于96个K线计算，标准差为0.004407"
bnb,volatility,2025-05-15T12:12:35+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,608.51000000,96.00000000,0.00197317,3.13230543,"bnb在1d窗口内波动率为3.13%; 基于96个K线计算，标准差为0.001973"
bel,volatility,2025-05-15T12:12:35+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.77480000,96.00000000,0.00653803,10.37880462,"bel在1d窗口内波动率为10.38%; 基于96个K线计算，标准差为0.006538"
bome,volatility,2025-05-15T12:12:35+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.00309600,96.00000000,0.01848832,29.34930378,"bome在1d窗口内波动率为29.35%; 基于96个K线计算，标准差为0.018488"
bico,volatility,2025-05-15T12:12:35+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.14190000,96.00000000,0.00522395,8.29276016,"bico在1d窗口内波动率为8.29%; 基于96个K线计算，标准差为0.005224"
bonk,volatility,2025-05-15T12:12:35+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.00001222,96.00000000,0.00448097,7.11331699,"bonk在1d窗口内波动率为7.11%; 基于96个K线计算，标准差为0.004481"
broccoli714,volatility,2025-05-15T12:12:35+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.02757000,96.00000000,0.01656556,26.29701879,"broccoli714在1d窗口内波动率为26.30%; 基于96个K线计算，标准差为0.016566"
